bnf_code,snomed_code,description,condition
0301040W0AAAAAA,32629811000001101,Umeclidinium brom 65microg/Vilanterol 22microg/dose dry pdr,med_copd
0301040W0AAAAAA,32629911000001106,Umeclidinium brom 65microg/Vilanterol 22microg/dose dry pdr,med_copd
0301040W0BBAAAA,24644611000001108,Anoro Ellipta 55microg/dose / 22microg/dose dry pdr inh,med_copd
0301040W0BBAAAA,24644711000001104,Anoro Ellipta 55microg/dose / 22microg/dose dry pdr inh,med_copd
0301040X0AAAAAA,29971211000001108,Tiotropium brom 2.5microg/Olodaterol 2.5microg/dose soln&dev,med_copd
0301040X0AAAAAA,29987211000001108,Tiotropium brom 2.5microg/Olodaterol 2.5microg/dose soln&dev,med_copd
0301040X0AAABAB,37677911000001100,Tiotropium brom 2.5microg/Olodaterol 2.5microg/dose soln,med_copd
0301040X0AAABAB,37692511000001100,Tiotropium brom 2.5microg/Olodaterol 2.5microg/dose soln,med_copd
0301040X0BBAAAA,29971311000001100,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln,med_copd
0301040X0BBAAAA,29971411000001107,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln,med_copd
0301040X0BBABAB,37678011000001103,Spiolto Respimat 2.5microg/dose / 2.5microg/dose soln refill,med_copd
0301040X0BBABAB,37678111000001102,Spiolto Respimat 2.5microg/dose / 2.5microg/dose soln refill,med_copd
0301040X0BCAAAA,37540311000001105,Yanimo Respimat 2.5microg/dose / 2.5microg/dose soln,med_copd
0301040X0BCAAAA,37540411000001103,Yanimo Respimat 2.5microg/dose / 2.5microg/dose soln,med_copd
0301040Y0AAAAAA,28007011000001107,Indacaterol 85microg/Glycopyrronium brom 54microg/dose,med_copd
0301040Y0AAAAAA,28007111000001108,Indacaterol 85microg/Glycopyrronium brom 54microg/dose,med_copd
0301040Y0AAAAAA,28049611000001104,Indacaterol 85microg/Glycopyrronium brom 54microg/dose,med_copd
0301040Y0AAAAAA,33570311000001104,Indacaterol 85microg/Glycopyrronium brom 54microg/dose,med_copd
0301040Y0BBAAAA,28007211000001102,Ultibro Breezhaler 85microg/43microg pdr caps with dev,med_copd
0301040Y0BBAAAA,28007311000001105,Ultibro Breezhaler 85microg/43microg pdr caps with dev,med_copd
0301040Y0BBAAAA,28007411000001103,Ultibro Breezhaler 85microg/43microg pdr caps with dev,med_copd
0301040Y0BBAAAA,33570411000001106,Ultibro Breezhaler 85microg/43microg pdr caps with dev,med_copd
0302000C0AAAAAA,11400011000001108,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,11400111000001109,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,17793411000001101,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,17793811000001104,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,3175011000001104,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,3175711000001102,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,3175811000001105,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,3175911000001100,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,3176011000001108,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,3176711000001105,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,3176911000001107,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,3177111000001107,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,3177211000001101,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,35909511000001107,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,4773611000001100,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,4773711000001109,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAAAAA,4841211000001102,Beclometasone 50micrograms/dose inhaler,med_copd
0302000C0AAABAB,11400511000001100,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,11400611000001101,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,17794111000001108,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,17794211000001102,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,3177811000001100,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,3178211000001102,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,3178311000001105,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,3178411000001103,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,3178511000001104,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,3179011000001102,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,3179111000001101,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,42292311000001106,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,4773811000001101,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,4773911000001106,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,4842111000001103,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,7379111000001102,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAABAB,7379211000001108,Beclometasone 100micrograms/dose inhaler,med_copd
0302000C0AAACAC,11400811000001102,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,11400911000001107,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,17833911000001100,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,17834011000001102,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,3179711000001100,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,3179811000001108,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,3179911000001103,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,3180011000001102,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,3180111000001101,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,3180911000001103,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,3181011000001106,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,35908811000001103,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,4774011000001109,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,4774111000001105,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,4839911000001109,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,5255911000001109,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,7379311000001100,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAACAC,7379411000001107,Beclometasone 250micrograms/dose inhaler,med_copd
0302000C0AAAEAE,3189211000001100,Beclometasone 100microgram inhalation powder capsules,med_copd
0302000C0AAAEAE,3189311000001108,Beclometasone 100microgram inhalation powder capsules,med_copd
0302000C0AAAEAE,39695511000001104,Beclometasone 100microgram inhalation powder capsules,med_copd
0302000C0AAAEAE,5525211000001108,Beclometasone 100microgram inhalation powder capsules,med_copd
0302000C0AAAFAF,3191211000001100,Beclometasone 200microgram inhalation powder capsules,med_copd
0302000C0AAAFAF,3191311000001108,Beclometasone 200microgram inhalation powder capsules,med_copd
0302000C0AAAFAF,39695611000001100,Beclometasone 200microgram inhalation powder capsules,med_copd
0302000C0AAAFAF,5256311000001103,Beclometasone 200microgram inhalation powder capsules,med_copd
0302000C0AAAFAF,5284511000001106,Beclometasone 200microgram inhalation powder capsules,med_copd
0302000C0AAAGAG,3087411000001102,Beclometasone 100microgram inhalation pdr blist with device,med_copd
0302000C0AAAGAG,3087611000001104,Beclometasone 100microgram inhalation pdr blist with device,med_copd
0302000C0AAAGAG,3087911000001105,Beclometasone 100microgram inhalation pdr blist with device,med_copd
0302000C0AAAGAG,35907711000001105,Beclometasone 100microgram inhalation pdr blist with device,med_copd
0302000C0AAAHAH,3094411000001108,Beclometasone 200microgram inhalation pdr blist with device,med_copd
0302000C0AAAHAH,3094711000001102,Beclometasone 200microgram inhalation pdr blist with device,med_copd
0302000C0AAAHAH,3095211000001105,Beclometasone 200microgram inhalation pdr blist with device,med_copd
0302000C0AAAHAH,35908311000001107,Beclometasone 200microgram inhalation pdr blist with device,med_copd
0302000C0AAAIAI,3193311000001109,Beclometasone 400microgram inhalation powder capsules,med_copd
0302000C0AAAIAI,3193611000001104,Beclometasone 400microgram inhalation powder capsules,med_copd
0302000C0AAAIAI,39695711000001109,Beclometasone 400microgram inhalation powder capsules,med_copd
0302000C0AAAJAJ,3101211000001102,Beclometasone 400microgram inhalation pdr blist with device,med_copd
0302000C0AAAJAJ,3101511000001104,Beclometasone 400microgram inhalation pdr blist with device,med_copd
0302000C0AAAJAJ,3101711000001109,Beclometasone 400microgram inhalation pdr blist with device,med_copd
0302000C0AAAJAJ,3101811000001101,Beclometasone 400microgram inhalation pdr blist with device,med_copd
0302000C0AAAJAJ,35909011000001104,Beclometasone 400microgram inhalation pdr blist with device,med_copd
0302000C0AAAKAK,3099311000001100,Beclometasone 200microgram inhalation powder blisters,med_copd
0302000C0AAAKAK,3099511000001106,Beclometasone 200microgram inhalation powder blisters,med_copd
0302000C0AAAKAK,35908211000001104,Beclometasone 200microgram inhalation powder blisters,med_copd
0302000C0AAALAL,3085711000001102,Beclometasone 100microgram inhalation powder blisters,med_copd
0302000C0AAALAL,3085911000001100,Beclometasone 100microgram inhalation powder blisters,med_copd
0302000C0AAALAL,35907611000001101,Beclometasone 100microgram inhalation powder blisters,med_copd
0302000C0AAANULLN,3292311000001102,Salbutamol 100microg/dose / Beclometasone 50microg/dose inh,med_copd
0302000C0AAANULLN,35936211000001105,Salbutamol 100microg/dose / Beclometasone 50microg/dose inh,med_copd
0302000C0AAAPAP,3201711000001107,Salbutamol 400microg/Beclometasone 200microg pdr caps,med_copd
0302000C0AAAPAP,39696311000001100,Salbutamol 400microg/Beclometasone 200microg pdr caps,med_copd
0302000C0AAAQAQ,3104311000001108,Beclometasone 400microgram inhalation powder blisters,med_copd
0302000C0AAAQAQ,3104411000001101,Beclometasone 400microgram inhalation powder blisters,med_copd
0302000C0AAAQAQ,3104511000001102,Beclometasone 400microgram inhalation powder blisters,med_copd
0302000C0AAAQAQ,35908911000001108,Beclometasone 400microgram inhalation powder blisters,med_copd
0302000C0AAARAR,15052211000001104,Beclometasone 200micrograms/dose inhaler,med_copd
0302000C0AAARAR,15052311000001107,Beclometasone 200micrograms/dose inhaler,med_copd
0302000C0AAARAR,3179211000001107,Beclometasone 200micrograms/dose inhaler,med_copd
0302000C0AAARAR,35908511000001101,Beclometasone 200micrograms/dose inhaler,med_copd
0302000C0AAARAR,4332611000001107,Beclometasone 200micrograms/dose inhaler,med_copd
0302000C0AAARAR,4332711000001103,Beclometasone 200micrograms/dose inhaler,med_copd
0302000C0AAASAS,35909211000001109,Beclometasone 50micrograms/dose breath actuated inhaler,med_copd
0302000C0AAASAS,3604511000001103,Beclometasone 50micrograms/dose breath actuated inhaler,med_copd
0302000C0AAATAT,3181311000001109,Beclometasone 100micrograms/dose breath actuated inhaler,med_copd
0302000C0AAATAT,35907811000001102,Beclometasone 100micrograms/dose breath actuated inhaler,med_copd
0302000C0AAAUAU,3182311000001100,Beclometasone 250micrograms/dose breath actuated inhaler,med_copd
0302000C0AAAUAU,35908611000001102,Beclometasone 250micrograms/dose breath actuated inhaler,med_copd
0302000C0AABEBE,3176611000001101,Beclometasone 50micrograms/dose inhaler CFC free,med_copd
0302000C0AABEBE,35909611000001106,Beclometasone 50micrograms/dose inhaler CFC free,med_copd
0302000C0AABFBF,3175511000001107,Beclometasone 100micrograms/dose inhaler CFC free,med_copd
0302000C0AABFBF,35908111000001105,Beclometasone 100micrograms/dose inhaler CFC free,med_copd
0302000C0AABGBG,3177311000001109,Beclometasone 50micrograms/dose breath actuated inh CFC free,med_copd
0302000C0AABGBG,35909311000001101,Beclometasone 50micrograms/dose breath actuated inh CFC free,med_copd
0302000C0AABHBH,3177611000001104,Beclometasone 100mcg/dose breath actuated inhaler CFC free,med_copd
0302000C0AABHBH,35907911000001107,Beclometasone 100mcg/dose breath actuated inhaler CFC free,med_copd
0302000C0AABIBI,3111811000001103,Beclometasone 50micrograms/dose dry powder inhaler,med_copd
0302000C0AABIBI,35909411000001108,Beclometasone 50micrograms/dose dry powder inhaler,med_copd
0302000C0AABJBJ,3112111000001100,Beclometasone 100micrograms/dose dry powder inhaler,med_copd
0302000C0AABJBJ,3112211000001106,Beclometasone 100micrograms/dose dry powder inhaler,med_copd
0302000C0AABJBJ,35908011000001109,Beclometasone 100micrograms/dose dry powder inhaler,med_copd
0302000C0AABKBK,3174011000001103,Beclometasone 250micrograms/dose dry powder inhaler,med_copd
0302000C0AABKBK,35908711000001106,Beclometasone 250micrograms/dose dry powder inhaler,med_copd
0302000C0AABLBL,3200211000001106,Salbutamol 200microg/Beclometasone 100microg pdr caps,med_copd
0302000C0AABLBL,35369511000001103,Salbutamol 200microg/Beclometasone 100microg pdr caps,med_copd
0302000C0AABSBS,3174711000001101,Beclometasone 400micrograms/dose dry powder inhaler,med_copd
0302000C0AABSBS,35909111000001103,Beclometasone 400micrograms/dose dry powder inhaler,med_copd
0302000C0AABUBU,3113311000001108,Beclometasone 200micrograms/dose dry powder inhaler,med_copd
0302000C0AABUBU,35908411000001100,Beclometasone 200micrograms/dose dry powder inhaler,med_copd
0302000C0AABUBU,9525011000001109,Beclometasone 200micrograms/dose dry powder inhaler,med_copd
0302000C0AABVBV,10619211000001104,Beclometasone 200micrograms/dose inhaler CFC free,med_copd
0302000C0AABVBV,10621011000001101,Beclometasone 200micrograms/dose inhaler CFC free,med_copd
0302000C0AABWBW,10619511000001101,Beclometasone 250micrograms/dose inhaler CFC free,med_copd
0302000C0AABWBW,10621111000001100,Beclometasone 250micrograms/dose inhaler CFC free,med_copd
0302000C0AABXBX,12906311000001107,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree,med_copd
0302000C0AABXBX,12911011000001100,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree,med_copd
0302000C0AABYBY,26111011000001102,Beclometasone 100microg/Formoterol 6microg/dose dry pdr inh,med_copd
0302000C0AABYBY,26148711000001101,Beclometasone 100microg/Formoterol 6microg/dose dry pdr inh,med_copd
0302000C0AABZBZ,31063311000001108,Beclometasone 200microg/Formoterol 6microg/dose inh CFC free,med_copd
0302000C0AABZBZ,31087411000001106,Beclometasone 200microg/Formoterol 6microg/dose inh CFC free,med_copd
0302000C0AACACA,31063011000001105,Beclometasone 200microg/Formoterol 6microg/dose dry pdr inh,med_copd
0302000C0AACACA,31087511000001105,Beclometasone 200microg/Formoterol 6microg/dose dry pdr inh,med_copd
0302000C0BBAAAC,3180211000001107,Becloforte 250micrograms/dose inhaler,med_copd
0302000C0BBAAAC,3180411000001106,Becloforte 250micrograms/dose inhaler,med_copd
0302000C0BBAAAC,4840211000001108,Becloforte 250micrograms/dose inhaler,med_copd
0302000C0BBACAJ,3103211000001103,Becloforte 400microgram disks with Diskhaler,med_copd
0302000C0BBACAJ,3103411000001104,Becloforte 400microgram disks with Diskhaler,med_copd
0302000C0BBADAQ,3105311000001107,Becloforte 400microgram disks,med_copd
0302000C0BBADAQ,3105611000001102,Becloforte 400microgram disks,med_copd
0302000C0BCACAE,3190311000001103,Becotide 100microgram Rotacaps,med_copd
0302000C0BCACAE,3190511000001109,Becotide 100microgram Rotacaps,med_copd
0302000C0BCADAF,3192111000001101,Becotide 200microgram Rotacaps,med_copd
0302000C0BCADAF,3192311000001104,Becotide 200microgram Rotacaps,med_copd
0302000C0BCAGAI,3194011000001108,Becotide 400microgram Rotacaps,med_copd
0302000C0BCAGAI,3194211000001103,Becotide 400microgram Rotacaps,med_copd
0302000C0BCAHAB,3178611000001100,Becotide 100 inhaler,med_copd
0302000C0BCAHAB,3178711000001109,Becotide 100 inhaler,med_copd
0302000C0BCAHAB,4842311000001101,Becotide 100 inhaler,med_copd
0302000C0BCAIAA,3176211000001103,Becotide 50 inhaler,med_copd
0302000C0BCAIAA,3176311000001106,Becotide 50 inhaler,med_copd
0302000C0BCAIAA,4841511000001104,Becotide 50 inhaler,med_copd
0302000C0BCAQAR,3179311000001104,Becotide 200 inhaler,med_copd
0302000C0BCAQAR,3179411000001106,Becotide 200 inhaler,med_copd
0302000C0BDAAAN,3292811000001106,Ventide inhaler,med_copd
0302000C0BDAAAN,3293011000001109,Ventide inhaler,med_copd
0302000C0BDABAP,3202211000001107,Ventide Rotacaps,med_copd
0302000C0BDABAP,3202311000001104,Ventide Rotacaps,med_copd
0302000C0BDACBL,3200511000001109,Ventide Paediatric Rotacaps,med_copd
0302000C0BDACBL,3200811000001107,Ventide Paediatric Rotacaps,med_copd
0302000C0BEAAAS,3604911000001105,AeroBec 50 Autohaler,med_copd
0302000C0BEAAAS,3605011000001105,AeroBec 50 Autohaler,med_copd
0302000C0BEABAU,3182411000001107,AeroBec Forte 250 Autohaler,med_copd
0302000C0BEABAU,3182511000001106,AeroBec Forte 250 Autohaler,med_copd
0302000C0BEACAT,3181411000001102,AeroBec 100 Autohaler,med_copd
0302000C0BEACAT,3181511000001103,AeroBec 100 Autohaler,med_copd
0302000C0BFAAAA,3176411000001104,Beclazone 50 inhaler,med_copd
0302000C0BFAAAA,3176511000001100,Beclazone 50 inhaler,med_copd
0302000C0BFABAB,3178811000001101,Beclazone 100 inhaler,med_copd
0302000C0BFABAB,3178911000001106,Beclazone 100 inhaler,med_copd
0302000C0BFACAC,3180611000001109,Beclazone 250 inhaler,med_copd
0302000C0BFACAC,3180711000001100,Beclazone 250 inhaler,med_copd
0302000C0BFADAS,3604611000001104,Beclazone 50 Easi-Breathe inhaler,med_copd
0302000C0BFADAS,3604711000001108,Beclazone 50 Easi-Breathe inhaler,med_copd
0302000C0BFAEAT,3181711000001108,Beclazone 100 Easi-Breathe inhaler,med_copd
0302000C0BFAEAT,3181911000001105,Beclazone 100 Easi-Breathe inhaler,med_copd
0302000C0BFAFAU,3182611000001105,Beclazone 250 Easi-Breathe inhaler,med_copd
0302000C0BFAFAU,3182711000001101,Beclazone 250 Easi-Breathe inhaler,med_copd
0302000C0BFAGAR,3179511000001105,Beclazone 200 inhaler,med_copd
0302000C0BFAGAR,3179611000001109,Beclazone 200 inhaler,med_copd
0302000C0BGAAAA,3175211000001109,Filair 50 inhaler,med_copd
0302000C0BGAAAA,3175411000001108,Filair 50 inhaler,med_copd
0302000C0BGABAB,3177911000001105,Filair 100 inhaler,med_copd
0302000C0BGABAB,3178111000001108,Filair 100 inhaler,med_copd
0302000C0BGACAC,4753511000001101,Filair Forte 250micrograms/dose inhaler,med_copd
0302000C0BGACAC,4753611000001102,Filair Forte 250micrograms/dose inhaler,med_copd
0302000C0BHAAAG,3088611000001100,Becodisks 100microgram with Diskhaler,med_copd
0302000C0BHAAAG,3089111000001101,Becodisks 100microgram with Diskhaler,med_copd
0302000C0BHAAAG,3091011000001102,Becodisks 100microgram with Diskhaler,med_copd
0302000C0BHAAAG,3091511000001105,Becodisks 100microgram with Diskhaler,med_copd
0302000C0BHABAL,3086011000001108,Becodisks 100microgram,med_copd
0302000C0BHABAL,3086211000001103,Becodisks 100microgram,med_copd
0302000C0BHABAL,3086511000001100,Becodisks 100microgram,med_copd
0302000C0BHACAH,3096011000001109,Becodisks 200microgram with Diskhaler,med_copd
0302000C0BHACAH,3098011000001108,Becodisks 200microgram with Diskhaler,med_copd
0302000C0BHACAH,3098111000001109,Becodisks 200microgram with Diskhaler,med_copd
0302000C0BHACAH,3098511000001100,Becodisks 200microgram with Diskhaler,med_copd
0302000C0BHADAK,3099811000001109,Becodisks 200microgram,med_copd
0302000C0BHADAK,3100011000001103,Becodisks 200microgram,med_copd
0302000C0BHADAK,3100511000001106,Becodisks 200microgram,med_copd
0302000C0BHAEAJ,3102211000001109,Becodisks 400microgram with Diskhaler,med_copd
0302000C0BHAEAJ,3102511000001107,Becodisks 400microgram with Diskhaler,med_copd
0302000C0BHAEAJ,3102611000001106,Becodisks 400microgram with Diskhaler,med_copd
0302000C0BHAEAJ,3102811000001105,Becodisks 400microgram with Diskhaler,med_copd
0302000C0BHAFAQ,3104911000001109,Becodisks 400microgram,med_copd
0205052N0AAAEAE,14159411000001106,Losartan 50mg/5ml oral solution,med_cvd
0205052N0AAAEAE,42057011000001105,Losartan 50mg/5ml oral solution,med_cvd
0205052N0AAAEAE,42057111000001106,Losartan 50mg/5ml oral solution,med_cvd
0205052N0AAAFAF,15443011000001109,Losartan 100mg/5ml oral liquid,med_cvd
0205052N0AAAFAF,15443111000001105,Losartan 100mg/5ml oral liquid,med_cvd
0205052N0AAAFAF,15443211000001104,Losartan 100mg/5ml oral liquid,med_cvd
0205052N0AAAFAF,15443311000001107,Losartan 100mg/5ml oral liquid,med_cvd
0205052N0AAAFAF,15443411000001100,Losartan 100mg/5ml oral liquid,med_cvd
0205052N0AAAFAF,15443511000001101,Losartan 100mg/5ml oral liquid,med_cvd
0205052N0AAAFAF,15451111000001107,Losartan 100mg/5ml oral liquid,med_cvd
0205052N0AAAFAF,15451211000001101,Losartan 100mg/5ml oral liquid,med_cvd
0205052N0AAAGAG,14191211000001102,Losartan 25mg/5ml oral liquid,med_cvd
0205052N0AAAGAG,14191311000001105,Losartan 25mg/5ml oral liquid,med_cvd
0205052N0AAAGAG,14191411000001103,Losartan 25mg/5ml oral liquid,med_cvd
0205052N0AAAGAG,14191511000001104,Losartan 25mg/5ml oral liquid,med_cvd
0205052N0AAAGAG,14191611000001100,Losartan 25mg/5ml oral liquid,med_cvd
0205052N0AAAGAG,14191711000001109,Losartan 25mg/5ml oral liquid,med_cvd
0205052N0AAAGAG,14204011000001105,Losartan 25mg/5ml oral liquid,med_cvd
0205052N0AAAGAG,14204111000001106,Losartan 25mg/5ml oral liquid,med_cvd
0205052N0AAAHAH,15138811000001106,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,15148111000001100,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,16998111000001107,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,16998311000001109,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,17015311000001105,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,17015411000001103,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,17025711000001102,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,17025811000001105,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,18139911000001103,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,18140011000001109,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,24372011000001100,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,24372111000001104,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,29898911000001106,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,29899011000001102,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,30811311000001102,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,30811411000001109,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,32661211000001105,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,32661311000001102,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,36045611000001105,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,36045911000001104,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,39031111000001109,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,39031211000001103,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,40521811000001101,Losartan 12.5mg tablets,med_cvd
0205052N0AAAHAH,40521911000001106,Losartan 12.5mg tablets,med_cvd
0205052N0AAAIAI,15506711000001102,Losartan 2.5mg/ml oral suspension sugar free,med_cvd
0205052N0AAAIAI,15507411000001105,Losartan 2.5mg/ml oral suspension sugar free,med_cvd
0205052N0AAAJAJ,14085411000001105,Losartan 50mg/5ml oral suspension,med_cvd
0205052N0AAAJAJ,14085511000001109,Losartan 50mg/5ml oral suspension,med_cvd
0205052N0AAAJAJ,14085611000001108,Losartan 50mg/5ml oral suspension,med_cvd
0205052N0AAAJAJ,14159511000001105,Losartan 50mg/5ml oral suspension,med_cvd
0205052N0AAAJAJ,24438211000001104,Losartan 50mg/5ml oral suspension,med_cvd
0205052N0AAAJAJ,24438311000001107,Losartan 50mg/5ml oral suspension,med_cvd
0205052N0AAAKAK,32873511000001106,Losartan 20mg/5ml oral suspension,med_cvd
0205052N0AAAKAK,32873611000001105,Losartan 20mg/5ml oral suspension,med_cvd
0205052N0AAAKAK,32873711000001101,Losartan 20mg/5ml oral suspension,med_cvd
0205052N0AAAKAK,32877911000001108,Losartan 20mg/5ml oral suspension,med_cvd
0205052N0AAALAL,36892111000001100,Losartan 12.5mg/5ml oral suspension,med_cvd
0205052N0AAALAL,36892211000001106,Losartan 12.5mg/5ml oral suspension,med_cvd
0205052N0AAALAL,36892311000001103,Losartan 12.5mg/5ml oral suspension,med_cvd
0205052N0AAALAL,36904211000001108,Losartan 12.5mg/5ml oral suspension,med_cvd
0205052N0BBAAAA,1358711000001105,Cozaar 25mg tablets,med_cvd
0205052N0BBAAAA,266511000001104,Cozaar 25mg tablets,med_cvd
0205052N0BBAAAA,9415211000001102,Cozaar 25mg tablets,med_cvd
0205052N0BBABAB,1358411000001104,Cozaar 50mg tablets,med_cvd
0205052N0BBABAB,53611000001106,Cozaar 50mg tablets,med_cvd
0205052N0BBACAD,1358311000001106,Cozaar 100mg tablets,med_cvd
0205052N0BBACAD,245811000001102,Cozaar 100mg tablets,med_cvd
0205052N0BBADAH,15138911000001101,Cozaar 12.5mg tablets,med_cvd
0205052N0BBADAH,15139111000001106,Cozaar 12.5mg tablets,med_cvd
0205052N0BBAEAI,15506811000001105,Cozaar 2.5mg/ml oral suspension,med_cvd
0205052N0BBAEAI,15506911000001100,Cozaar 2.5mg/ml oral suspension,med_cvd
0205052P0AAAAAA,1017311000001100,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,16749711000001104,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,16749811000001107,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,16971411000001100,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,16971511000001101,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,17014911000001107,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,17015011000001107,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,17024711000001101,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,17024811000001109,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,17025311000001101,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,17025411000001108,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,17659911000001106,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,17660011000001108,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
0205052P0AAAAAA,18139511000001105,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,med_cvd
