year,acorn_LSOA2011,rni,rni_N,rni_sa1,rni_sa1_N,rni_sa2,rni_sa2_N,rni_health_vuln,rni_health,rni_big_pc,rni_big_sa1_pc,rni_big_sa2_pc,lowEPC_pc,poverty_pc,eligibility_pc,eligibility_sa1_pc,eligibility_sa2_pc,imd_dec,imd_inc_score
2025,E01006720,2.05243466905614,1015,0.912512119115497,1015,1.67085638156743,788,0.987362243069571,0.996025100593923,0.108374384236453,0.263054187192118,0.116751269035533,0.52807881773399,0.361576354679803,0.175369458128079,0.52807881773399,0.181472081218274,1,0.351
2025,E01006721,2.64635245708053,732,0.877957999111511,732,2.25971399250076,599,0.979587048725351,0.999554503948779,0.122950819672131,0.239071038251366,0.140233722871452,0.512295081967213,0.424863387978142,0.229508196721311,0.512295081967213,0.248747913188648,1,0.398
2025,E01006722,1.44125690387644,547,1.00853675503285,547,1.1374584949032,438,0.947285557212207,0.995420605209712,0.0676416819012797,0.195612431444241,0.0662100456621005,0.60146252285192,0.186471663619744,0.124314442413163,0.60146252285192,0.125570776255708,2,0.174
2025,E01006723,1.58808907446542,599,1.04025702553655,599,1.38937101039275,454,0.964754120098182,0.999240830973483,0.0601001669449082,0.235392320534224,0.066079295154185,0.6110183639399,0.203672787979967,0.140233722871452,0.6110183639399,0.156387665198238,2,0.21
2025,E01006724,0.682885951797327,367,1.2678427341285,367,0.527458090362973,267,0.972401545735909,1.0016375354172,0.0381471389645777,0.310626702997275,0.0374531835205993,0.741144414168937,0.0708446866485014,0.0572207084468665,0.741144414168937,0.0561797752808989,5,0.075
2025,E01006725,1.87224732646455,658,1.06983066143808,658,1.67660466201673,487,0.992113073506745,1.00075684950412,0.0972644376899696,0.328267477203647,0.117043121149897,0.609422492401216,0.258358662613982,0.159574468085106,0.609422492401216,0.180698151950719,2,0.256
2025,E01006726,1.79827030749577,548,1.11066522307815,548,1.66728579099453,432,0.975440612808628,0.998761833465061,0.0894160583941606,0.286496350364964,0.108796296296296,0.645985401459854,0.240875912408759,0.155109489051095,0.645985401459854,0.18287037037037,1,0.244
2025,E01006727,1.56918658982481,543,1.40297307897561,543,1.54137927241519,370,0.976007494958313,0.99821021478868,0.0773480662983425,0.372007366482505,0.1,0.819521178637201,0.152854511970534,0.134438305709024,0.819521178637201,0.167567567567568,2,0.161
2025,E01006728,2.56614391504027,740,0.991909017562503,740,2.25029073009935,595,0.983062130900609,0.999074133587681,0.124324324324324,0.262162162162162,0.142857142857143,0.577027027027027,0.372972972972973,0.221621621621622,0.577027027027027,0.247058823529412,1,0.365
2025,E01006729,1.54913470595195,503,0.77956614438027,503,1.38508989742658,307,1.01469669884898,1.00454861243256,0.073558648111332,0.260437375745527,0.0944625407166124,0.437375745526839,0.359840954274354,0.133200795228628,0.437375745526839,0.149837133550489,1,0.352
2025,E01006730,1.92063095085724,511,1.07679674930233,511,1.98582166123342,263,1.01668690459433,1.00742999573272,0.101761252446184,0.362035225048924,0.144486692015209,0.604696673189824,0.289628180039139,0.162426614481409,0.604696673189824,0.212927756653992,1,0.314
2025,E01006731,2.40708000600194,454,1.21360099889492,454,2.38687612848641,280,1.01862792201468,1.0053374277772,0.125550660792952,0.409691629955947,0.167857142857143,0.680616740088106,0.328193832599119,0.204845814977974,0.680616740088106,0.257142857142857,1,0.332
2025,E01006732,0.743469136521565,604,0.347830966722065,604,0.789005865941763,367,1.02300575714289,1.00744144941244,0.0413907284768212,0.122516556291391,0.0599455040871935,0.195364238410596,0.410596026490066,0.0629139072847682,0.195364238410596,0.0844686648501362,1,0.413
2025,E01006734,2.61040966600169,595,0.994382180636075,595,2.36816416335615,414,1.02142397904957,1.00757772588909,0.14453781512605,0.352941176470588,0.185990338164251,0.551260504201681,0.398319327731092,0.220168067226891,0.551260504201681,0.251207729468599,1,0.38
2025,E01006735,2.0460165320169,555,0.925849698591626,555,2.01584568035489,370,1.0110825771386,1.00382427822981,0.100900900900901,0.286486486486487,0.140540540540541,0.524324324324324,0.376576576576577,0.176576576576577,0.524324324324324,0.218918918918919,1,0.414
2025,E01006736,1.85693301369628,528,0.901533737123404,528,1.91703706958078,300,1.01503991656426,1.00572565066027,0.0965909090909091,0.28219696969697,0.126666666666667,0.513257575757576,0.320075757575758,0.159090909090909,0.513257575757576,0.21,1,0.298
2025,E01006737,1.93087936898879,512,1.09217127540695,512,1.87132799448845,309,1.01957341947192,1.01115444012563,0.099609375,0.361328125,0.132686084142395,0.609375,0.306640625,0.1640625,0.609375,0.200647249190939,1,0.306
2025,E01006738,2.28221840331055,604,1.01066315920769,604,2.10540059520203,416,1.00584588288763,1.00677382530055,0.119205298013245,0.334437086092715,0.139423076923077,0.572847682119205,0.321192052980132,0.193708609271523,0.572847682119205,0.228365384615385,1,0.333
2025,E01006739,0.97574557031512,873,0.382224746279806,873,0.877872735534489,674,1.00312901953383,1.00260592953284,0.0412371134020619,0.117983963344788,0.0519287833827893,0.218785796105384,0.360824742268041,0.0847651775486827,0.218785796105384,0.0964391691394659,1,0.362
2025,E01006740,1.07459387477293,607,0.429648783242923,607,0.89299294278402,517,1.0046214303207,1.00612885358325,0.0593080724876442,0.133443163097199,0.0599613152804642,0.243822075782537,0.336079077429984,0.0906095551894563,0.243822075782537,0.0967117988394584,1,0.329
2025,E01006741,1.52175104318291,798,0.815826141308231,798,1.48623548751341,525,1.00133752119214,1.0036989460729,0.0701754385964912,0.240601503759399,0.0971428571428571,0.467418546365915,0.31453634085213,0.131578947368421,0.467418546365915,0.161904761904762,1,0.314
2025,E01006742,1.66955538970284,580,1.08582635936609,580,1.52128680988915,380,1.01395814122489,1.00225258622179,0.0931034482758621,0.375862068965517,0.115789473684211,0.610344827586207,0.229310344827586,0.141379310344828,0.610344827586207,0.163157894736842,2,0.238
2025,E01006743,0.997611354813287,834,0.800272674492781,834,0.948392447098627,577,0.981994714333191,1.00103943987292,0.0587529976019185,0.237410071942446,0.0779896013864818,0.460431654676259,0.200239808153477,0.0839328537170264,0.460431654676259,0.10051993067591,3,0.194
2025,E01006744,1.60332889930565,628,1.23311587286716,628,1.51478981910786,437,0.989084874809156,1.00226428007111,0.089171974522293,0.356687898089172,0.11441647597254,0.70859872611465,0.199044585987261,0.135350318471338,0.70859872611465,0.162471395881007,2,0.196
2025,E01006745,1.94251849255708,713,1.05568674429784,713,1.69712003648225,521,0.977173806260685,0.999879977683428,0.0967741935483871,0.284712482468443,0.105566218809981,0.612903225806452,0.238429172510519,0.166900420757363,0.612903225806452,0.186180422264875,1,0.228
2025,E01006746,1.86047299654544,672,0.897209824472594,672,1.67357456714029,449,0.982317774387499,1.00307407459506,0.0803571428571429,0.236607142857143,0.089086859688196,0.519345238095238,0.324404761904762,0.162202380952381,0.519345238095238,0.187082405345212,1,0.318
2025,E01006747,0.359637306082,1197,0.753491974666287,1197,0.508015867307221,518,0.924968442327732,0.992069659441552,0.0142021720969089,0.0977443609022556,0.0308880308880309,0.462823725981621,0.0743525480367586,0.0317460317460317,0.462823725981621,0.055984555984556,4,0.072
2025,E01006748,1.15158122248169,621,1.15528592154837,621,1.00446098777447,496,0.943303204948502,0.997288554620224,0.0434782608695652,0.202898550724638,0.0483870967741936,0.695652173913044,0.128824476650564,0.101449275362319,0.695652173913044,0.112903225806452,2,0.138
2025,E01006751,0.98974993518435,945,0.651215165687725,945,0.856213615867487,510,0.971859739133829,1.00008915975912,0.0423280423280423,0.154497354497355,0.0470588235294118,0.383068783068783,0.246560846560847,0.0867724867724868,0.383068783068783,0.096078431372549,2,0.236
2025,E01006752,1.25983124683929,451,0.776449921290222,451,1.07236622401902,294,0.995149501632916,0.999199685537652,0.0643015521064302,0.226164079822616,0.0816326530612245,0.447893569844789,0.241685144124169,0.108647450110865,0.447893569844789,0.115646258503401,1,0.261
2025,E01006753,1.54214356664821,682,0.736084886199089,682,1.26697426952874,498,0.999326204603982,1.00075551582401,0.0791788856304985,0.233137829912023,0.0943775100401606,0.419354838709677,0.32258064516129,0.131964809384164,0.419354838709677,0.136546184738956,1,0.342
2025,E01006754,1.65156506216093,737,0.701054114213232,737,1.46760316581434,551,0.998171868021922,1.00374297333713,0.0746268656716418,0.21438263229308,0.0925589836660617,0.401628222523745,0.371777476255088,0.143826322930801,0.401628222523745,0.161524500907441,1,0.364
2025,E01006755,1.55637126017454,580,0.777669425193588,580,1.41282137187053,465,1.01357015264025,1.00447508399262,0.0879310344827586,0.282758620689655,0.10752688172043,0.431034482758621,0.35,0.131034482758621,0.431034482758621,0.150537634408602,1,0.37
2025,E01006756,1.76067564908272,693,0.797669409930096,693,1.45193551215887,534,1.00598230499825,1.00295386128519,0.0995670995670996,0.26984126984127,0.108614232209738,0.451659451659452,0.346320346320346,0.148629148629149,0.451659451659452,0.155430711610487,1,0.351
2025,E01006757,1.9382614936558,581,0.775307678590929,581,1.6286241627223,429,1.00766018749111,1.00546180218762,0.0912220309810671,0.249569707401033,0.107226107226107,0.438898450946644,0.370051635111876,0.166953528399312,0.438898450946644,0.177156177156177,1,0.386
2025,E01006758,1.95024416325266,552,0.91770429999755,552,1.9561938098058,360,1.01410605179901,1.00742444651617,0.105072463768116,0.307971014492754,0.147222222222222,0.516304347826087,0.371376811594203,0.164855072463768,0.516304347826087,0.208333333333333,1,0.353
2025,E01006759,1.25033311315413,428,1.14068260750245,428,1.25887487793435,290,0.99118059287878,0.998782702406545,0.0724299065420561,0.329439252336449,0.096551724137931,0.656542056074766,0.170560747663551,0.105140186915888,0.656542056074766,0.13448275862069,1,0.198
2025,E01006760,2.65504627827273,671,1.11830033754235,671,2.36045412239543,465,0.970292438569465,1.0017621637424,0.102831594634873,0.277198211624441,0.129032258064516,0.649776453055142,0.378539493293592,0.23397913561848,0.649776453055142,0.26236559139785,1,0.388
2025,E01006761,2.42488005888619,648,1.16671243978857,648,2.42538630405422,437,0.992974530963288,1.00242247586414,0.114197530864198,0.359567901234568,0.155606407322654,0.665123456790123,0.302469135802469,0.208333333333333,0.665123456790123,0.263157894736842,1,0.308
2025,E01006762,1.6179289026048,756,0.875571932080138,756,1.63280416732103,506,1.00898696350212,1.00226220341915,0.0899470899470899,0.281746031746032,0.112648221343874,0.497354497354497,0.304232804232804,0.137566137566138,0.497354497354497,0.177865612648221,1,0.309
2025,E01006763,2.6877618840382,573,1.44251857464878,573,2.57115092092917,401,0.999499215292111,1.00215047537596,0.136125654450262,0.446771378708552,0.174563591022444,0.823734729493892,0.273996509598604,0.230366492146597,0.823734729493892,0.27930174563591,1,0.282
2025,E01006764,2.81639459138489,661,1.24037007673983,661,2.52591016671729,451,0.986251227534703,1.00000796224478,0.119515885022693,0.340393343419062,0.148558758314856,0.714069591527988,0.361573373676248,0.245083207261725,0.714069591527988,0.277161862527716,1,0.36
2025,E01006765,1.80548740828314,514,1.29834950980304,514,1.78781149142505,325,1.00345558741619,1.00300640583476,0.105058365758755,0.404669260700389,0.138461538461538,0.739299610894942,0.223735408560311,0.151750972762646,0.739299610894942,0.190769230769231,2,0.239
2025,E01006766,3.49352403793503,540,1.3434915529791,540,2.98589586253149,430,0.988386570094528,0.999629619531522,0.175925925925926,0.388888888888889,0.2,0.775925925925926,0.416666666666667,0.3,0.775925925925926,0.325581395348837,1,0.431
2025,E01006767,2.4744375105481,738,1.09597849906676,738,2.13177295339737,550,0.99566154584871,1.00189019612398,0.116531165311653,0.321138211382114,0.132727272727273,0.627371273712737,0.350948509485095,0.214092140921409,0.627371273712737,0.234545454545455,1,0.362
2025,E01006768,2.45472734785637,539,1.389629948616,539,2.26058601626436,322,0.991310780463608,1.00114724694815,0.11873840445269,0.413729128014842,0.152173913043478,0.795918367346939,0.257884972170686,0.211502782931354,0.795918367346939,0.245341614906832,1,0.253
2025,E01006769,1.04487647182214,613,0.418292828841604,613,0.814283452116849,437,1.01738611499205,1.00626447322175,0.0570962479608483,0.154975530179445,0.0617848970251716,0.231647634584013,0.305057096247961,0.0880913539967374,0.231647634584013,0.0869565217391304,1,0.291
2025,E01006770,0.921303437269494,464,0.52168447358785,464,0.748870229914822,311,1.01335764600448,1.00349561511225,0.0538793103448276,0.193965517241379,0.0546623794212219,0.290948275862069,0.288793103448276,0.0775862068965517,0.290948275862069,0.0803858520900322,1,0.304
2025,E01006771,1.24924040653143,712,0.53895132341535,712,1.07930885309352,521,1.01376608868448,1.00951145938159,0.047752808988764,0.174157303370787,0.053742802303263,0.301966292134831,0.349719101123596,0.109550561797753,0.301966292134831,0.120921305182342,1,0.352
2025,E01006772,1.18555608787384,462,0.807556276401973,462,1.25072530371854,272,1.01214725414428,1.00687775665445,0.0606060606060606,0.283549783549784,0.0882352941176471,0.454545454545455,0.233766233766234,0.101731601731602,0.454545454545455,0.136029411764706,2,0.217
2025,E01006773,1.19065278049785,509,1.52255260480324,509,1.36603845128066,230,1.01028016006172,0.998277171008432,0.0707269155206287,0.542239685658153,0.121739130434783,0.858546168958743,0.108055009823183,0.100196463654224,0.858546168958743,0.143478260869565,6,0.096
2025,E01006774,0.572741279009006,504,1.28146682075052,504,0.812168962177804,233,1.00748234201114,0.997811158765165,0.0376984126984127,0.452380952380952,0.0686695278969957,0.724206349206349,0.0714285714285714,0.0476190476190476,0.724206349206349,0.0858369098712446,8,0.076
2025,E01006775,0.957502614278176,663,0.391913109071062,663,0.848922160990025,460,1.01225369383372,1.00947504591703,0.0392156862745098,0.125188536953243,0.0456521739130435,0.218702865761689,0.407239819004525,0.0829562594268477,0.218702865761689,0.0934782608695652,1,0.42
2025,E01006776,0.868650592302095,845,0.516678792560892,845,0.727814973157518,652,0.993926002063719,1.00272829199093,0.0378698224852071,0.158579881656805,0.0383435582822086,0.293491124260355,0.29112426035503,0.0757396449704142,0.293491124260355,0.0812883435582822,1,0.28
2025,E01006778,2.20080029561936,987,0.776780346971937,987,2.07188710744139,682,0.994518843501994,1.00421731738827,0.106382978723404,0.221884498480243,0.134897360703812,0.447821681864235,0.426545086119554,0.19047619047619,0.447821681864235,0.227272727272727,1,0.421
2025,E01006779,1.36496603833968,846,0.528396163274725,846,1.26092164159105,503,1.0106068696006,1.00845289734728,0.0520094562647754,0.164302600472813,0.0695825049701789,0.300236406619385,0.430260047281324,0.119385342789598,0.300236406619385,0.139165009940358,1,0.439
2025,E01006780,1.70982415878519,520,1.4121787510101,520,1.77678732422149,289,1.00419528183381,1.00081066943373,0.109615384615385,0.492307692307692,0.155709342560554,0.798076923076923,0.163461538461538,0.142307692307692,0.798076923076923,0.186851211072664,3,0.151
2025,E01006781,0.845878178357483,511,1.28558108366881,511,0.975063004232733,246,1.00360852888724,1.0012621082247,0.0430528375733855,0.434442270058708,0.0650406504065041,0.727984344422701,0.0919765166340509,0.0724070450097847,0.727984344422701,0.105691056910569,5,0.09
2025,E01006782,1.86824611725215,553,1.52962756121596,553,1.80579696816094,341,0.996939854031863,1.0019707940117,0.0976491862567812,0.446654611211573,0.13782991202346,0.873417721518987,0.18625678119349,0.159132007233273,0.873417721518987,0.193548387096774,2,0.195
2025,E01006783,2.22724145245301,553,1.50865985343445,553,2.2087286912335,347,0.996218653929167,1.00360539297483,0.115732368896926,0.464737793851718,0.167146974063401,0.8625678119349,0.21880650994575,0.189873417721519,0.8625678119349,0.236311239193084,2,0.217
2025,E01006784,1.96141054273578,473,1.48511275825057,473,2.03171278154291,262,0.987835173639397,0.999718723184842,0.103594080338266,0.446088794926004,0.152671755725191,0.854122621564482,0.186046511627907,0.167019027484144,0.854122621564482,0.217557251908397,2,0.184
2025,E01006785,1.95678680340081,658,1.29062761869798,658,1.79630522876166,417,1.00143799623671,1.00075184092712,0.103343465045593,0.417933130699088,0.129496402877698,0.731003039513678,0.22644376899696,0.167173252279635,0.731003039513678,0.194244604316547,2,0.222
2025,E01006786,1.25319315408393,703,1.25798233711088,703,1.23418711288055,371,0.987701771787216,1.0008170622838,0.0654338549075391,0.369843527738265,0.091644204851752,0.722617354196302,0.142247510668563,0.106685633001422,0.722617354196302,0.132075471698113,2,0.134
2025,E01006787,2.12675229256414,527,1.17470710010163,527,1.92583407515507,333,0.985355513059667,1.00109292857654,0.10246679316888,0.324478178368121,0.12012012012012,0.679316888045541,0.27134724857685,0.182163187855787,0.679316888045541,0.21021021021021,1,0.243
2025,E01006788,1.59439053335204,664,1.27973563001562,664,1.48552172475107,398,1.00121980789781,1.00012934797322,0.0858433734939759,0.424698795180723,0.115577889447236,0.727409638554217,0.206325301204819,0.135542168674699,0.727409638554217,0.158291457286432,2,0.214
2025,E01006790,2.24925936345315,820,0.758337554990407,820,1.93673093598095,682,0.99252474494022,1.00435879429609,0.104878048780488,0.213414634146341,0.1158357771261,0.436585365853659,0.426829268292683,0.19390243902439,0.436585365853659,0.212609970674487,1,0.421
2025,E01006791,2.19877883841995,771,0.847841153074186,771,2.14433421542397,518,0.999706861420604,1.00362258874258,0.0869001297016861,0.265888456549935,0.113899613899614,0.48378728923476,0.405966277561608,0.19325551232166,0.48378728923476,0.239382239382239,1,0.389
2025,E01006792,0.724600427191341,491,1.48937138969521,491,0.883225310632804,275,1.01865967630774,0.997601012960412,0.0427698574338086,0.576374745417515,0.0690909090909091,0.830957230142566,0.0692464358452139,0.0610997963340122,0.830957230142566,0.0945454545454546,7,0.06
2025,E01006793,1.18969898352839,601,0.811842989879255,601,1.14352815201406,399,1.01209157573241,1.00206643367,0.0698835274542429,0.287853577371048,0.0952380952380952,0.45757071547421,0.193011647254576,0.0998336106489185,0.45757071547421,0.120300751879699,3,0.207
2025,E01006794,0.840105827198762,622,1.22509189818652,622,0.952776946504579,364,1.01775562884445,0.999703913414637,0.0562700964630225,0.461414790996785,0.0851648351648352,0.684887459807074,0.0916398713826367,0.0691318327974277,0.684887459807074,0.0989010989010989,6,0.091
2025,E01006795,0.553955469700412,533,1.25626001941643,533,0.637698154784597,280,1.01000407793027,1.00006602572541,0.0300187617260788,0.422138836772983,0.05,0.712945590994372,0.0712945590994371,0.0469043151969981,0.712945590994372,0.0678571428571429,7,0.071
2025,E01006796,0.303417343343879,547,1.2960508837366,547,0.335994234563524,281,1.0229822463891,0.99628818046489,0.0164533820840951,0.510054844606947,0.0249110320284698,0.722120658135283,0.0402193784277879,0.0255941499085923,0.722120658135283,0.0355871886120997,9,0.033
2025,E01006797,1.69050358526575,573,1.14574055930818,573,1.73772019424395,353,0.999207641936851,1.00369581287442,0.0942408376963351,0.380453752181501,0.127478753541077,0.649214659685864,0.225130890052356,0.143106457242583,0.649214659685864,0.186968838526912,2,0.245
2025,E01006798,0.722054171826812,492,1.27013968960884,492,0.911512403397878,244,1.01442718140073,0.999857999583858,0.0508130081300813,0.461382113821138,0.0860655737704918,0.713414634146341,0.0792682926829268,0.0589430894308943,0.713414634146341,0.0942622950819672,7,0.085
2025,E01006799,1.26685965268622,875,0.634170032964709,875,1.14762586301496,705,1.01597352937357,1.00192669570747,0.0674285714285714,0.202285714285714,0.0808510638297872,0.363428571428571,0.196571428571429,0.108571428571429,0.363428571428571,0.124822695035461,3,0.227
2025,E01006800,0.664942784150856,580,1.27277468735809,580,0.817314646734498,294,1.03375808650119,1.00393739610889,0.0431034482758621,0.510344827586207,0.0748299319727891,0.7,0.0741379310344828,0.0551724137931035,0.7,0.0850340136054422,7,0.075
2025,E01006801,0.298029283614805,740,0.868460525279343,740,0.30039846758691,456,1.0198818292728,1.0006484893623,0.0216216216216216,0.333783783783784,0.0307017543859649,0.482432432432433,0.0756756756756757,0.0243243243243243,0.482432432432433,0.0307017543859649,6,0.099
2025,E01006802,0.967537036321531,623,1.18445674452452,623,1.1435080047147,331,1.00712578183726,1.00146149248231,0.043338683788122,0.407704654895666,0.0725075528700906,0.669341894060995,0.123595505617978,0.0834670947030498,0.669341894060995,0.123867069486405,5,0.117
2025,E01006803,0.597749258435711,462,1.41800136046391,462,0.773982528207842,210,1.00944363600288,1.00021621649131,0.0367965367965368,0.482683982683983,0.0666666666666667,0.805194805194805,0.0606060606060606,0.0497835497835498,0.805194805194805,0.080952380952381,6,0.064
2025,E01006804,1.06707577507099,593,1.3869065541088,593,1.26620644719406,298,1.01588880996081,1.00259755316858,0.0539629005059022,0.509274873524452,0.0838926174496644,0.777403035413154,0.12141652613828,0.09106239460371,0.777403035413154,0.13758389261745,5,0.127
2025,E01006805,1.98566010558553,406,1.39938862596937,406,1.71136922838049,211,1.00425165147689,1.00499087600144,0.113300492610837,0.475369458128079,0.146919431279621,0.79064039408867,0.219211822660099,0.167487684729064,0.79064039408867,0.180094786729858,3,0.197
2025,E01006806,0.309164282139765,538,1.37275683342006,538,0.511637602287342,223,1.02387778869207,1.0011250260428,0.0185873605947955,0.535315985130112,0.0448430493273543,0.765799256505576,0.0315985130111524,0.0260223048327138,0.765799256505576,0.0538116591928251,9,0.034
2025,E01006807,0.262174362821663,519,1.38864221511362,519,0.362743296118822,217,1.02061273082908,1.00076289650685,0.0192678227360308,0.539499036608863,0.0368663594470046,0.776493256262042,0.0404624277456647,0.0211946050096339,0.776493256262042,0.0368663594470046,9,0.042
2025,E01006808,0.716903974084294,371,1.38840027208837,371,0.909197384063059,152,1.00734209179739,0.998023955832345,0.032345013477089,0.495956873315364,0.0592105263157895,0.784366576819407,0.0727762803234501,0.0619946091644205,0.784366576819407,0.0986842105263158,7,0.066
2025,E01006809,0.598388300380388,424,1.47744674811396,424,0.935540723573905,165,1.01208766438772,1.00093342816373,0.0283018867924528,0.528301886792453,0.0606060606060606,0.832547169811321,0.0636792452830189,0.0518867924528302,0.832547169811321,0.103030303030303,8,0.065
2025,E01006810,0.448713673195567,448,1.36915356607689,448,0.848620573394091,157,1.02423317145933,1.00378797414989,0.0267857142857143,0.524553571428571,0.0764331210191083,0.763392857142857,0.0446428571428571,0.0379464285714286,0.763392857142857,0.089171974522293,7,0.05
2025,E01006811,1.25427653386972,557,1.1115930169287,557,1.59932342225093,293,1.01345572206529,1.00565612130295,0.0610412926391382,0.420107719928187,0.10580204778157,0.617594254937163,0.175942549371634,0.107719928186715,0.617594254937163,0.174061433447099,2,0.174
2025,E01006812,1.69535364195657,566,0.922185667316957,566,1.69146487121929,338,0.999371279499517,1.00264982708509,0.0795053003533569,0.277385159010601,0.118343195266272,0.530035335689046,0.337455830388693,0.146643109540636,0.530035335689046,0.183431952662722,1,0.329
2025,E01006813,1.88562899337968,598,1.28362921543606,598,1.8600065261855,381,0.993936852817848,1.00104106573364,0.108695652173913,0.397993311036789,0.139107611548556,0.735785953177258,0.20066889632107,0.158862876254181,0.735785953177258,0.199475065616798,2,0.21
2025,E01006814,0.390793512631918,548,1.18312243746096,548,0.468438116182332,239,1.00556058531244,1.00254404203263,0.0237226277372263,0.397810218978102,0.0376569037656904,0.673357664233577,0.0583941605839416,0.0328467153284672,0.673357664233577,0.0502092050209205,7,0.059
2025,E01006815,1.45968152912804,472,1.22214242191822,472,1.64545451000278,235,1.0055586899639,1.00735362258009,0.0826271186440678,0.396186440677966,0.131914893617021,0.694915254237288,0.186440677966102,0.122881355932203,0.694915254237288,0.174468085106383,3,0.168
2025,E01006816,1.72391893599339,649,0.835350747240669,649,1.69041164803637,396,1.00139085538965,1.00633091918524,0.0909090909090909,0.278890600924499,0.121212121212121,0.471494607087827,0.317411402157165,0.146379044684129,0.471494607087827,0.181818181818182,1,0.335
2025,E01006817,2.26234044855698,600,0.854352830916698,600,2.16770691441741,414,1.00083536466202,1.00823777170663,0.116666666666667,0.275,0.154589371980676,0.485,0.408333333333333,0.191666666666667,0.485,0.231884057971015,1,0.415
2025,E01006818,0.830231518123037,478,1.48104908401981,478,0.998343500132729,189,1.01179129664324,0.999281853859781,0.0502092050209205,0.523012552301255,0.0793650793650794,0.836820083682008,0.0774058577405858,0.0690376569037657,0.836820083682008,0.105820105820106,6,0.089
2025,E01006819,1.253720711011,666,0.877498313932965,666,1.37556301949553,380,1.00681738603604,1.00184007757272,0.0735735735735736,0.294294294294294,0.113157894736842,0.498498498498499,0.216216216216216,0.105105105105105,0.498498498498499,0.144736842105263,2,0.198
2025,E01006820,2.51316264379965,566,0.999350965985773,566,2.46005706759762,329,1.00180980949921,1.00705780952925,0.123674911660777,0.30565371024735,0.164133738601824,0.568904593639576,0.390459363957597,0.215547703180212,0.568904593639576,0.267477203647416,1,0.356
2025,E01006821,2.81946171735903,610,1.09158370744884,610,2.56026003432545,414,1.004182819157,1.00358081108128,0.139344262295082,0.352459016393443,0.171497584541063,0.619672131147541,0.398360655737705,0.240983606557377,0.619672131147541,0.277777777777778,1,0.405
2025,E01006822,0.426748676929055,550,1.11349247561465,550,0.552232695648044,300,1.00043936660092,0.998008020948503,0.0309090909090909,0.376363636363636,0.0533333333333333,0.634545454545455,0.0618181818181818,0.0345454545454545,0.634545454545455,0.0566666666666667,8,0.058
2025,E01006823,0.4567578479761,510,1.36168363319568,510,0.639484199117549,273,1.02267639158162,1.00005984262426,0.0333333333333333,0.525490196078431,0.0622710622710623,0.758823529411765,0.0431372549019608,0.0372549019607843,0.758823529411765,0.0659340659340659,9,0.042
2025,E01006824,0.61586678587492,455,1.25324109110061,455,0.753232012459673,246,1.01427703287497,1.00004318356774,0.032967032967033,0.441758241758242,0.0569105691056911,0.707692307692308,0.0637362637362637,0.0527472527472528,0.707692307692308,0.0813008130081301,8,0.046
2025,E01006825,0.201159417884119,559,1.17878096480197,559,0.237319444664584,289,1.02251812697673,0.998587889817411,0.0161001788908766,0.449016100178891,0.0242214532871972,0.658318425760286,0.0304114490161002,0.0161001788908766,0.658318425760286,0.0242214532871972,9,0.035
2025,E01006826,1.4121993012988,531,0.819063270537313,531,1.37065205661144,327,1.00510353704623,1.00397687118904,0.0564971751412429,0.265536723163842,0.0764525993883792,0.467043314500942,0.273069679849341,0.124293785310734,0.467043314500942,0.152905198776758,2,0.247
2025,E01006827,0.484776364091676,556,1.28762465547037,556,0.523249603133987,284,1.0001607575065,0.999326845426926,0.0251798561151079,0.411870503597122,0.0387323943661972,0.735611510791367,0.0629496402877698,0.0413669064748201,0.735611510791367,0.0563380281690141,8,0.063
2025,E01006828,0.374902204657132,785,1.45666212338939,785,0.527852117277688,418,1.0188523577379,0.998387351135896,0.0267515923566879,0.559235668789809,0.0478468899521531,0.814012738853503,0.0394904458598726,0.0305732484076433,0.814012738853503,0.0550239234449761,9,0.046
2025,E01006829,0.206309794087938,627,0.688984783422238,627,0.18678232043622,395,1.01215251174167,0.998791987774903,0.0111642743221691,0.267942583732057,0.0126582278481013,0.384370015948963,0.0414673046251994,0.0175438596491228,0.384370015948963,0.020253164556962,7,0.043
2025,E01006830,2.09779914998743,565,0.762084489051814,565,1.94269863735224,371,1.00495826086259,1.00825236208407,0.113274336283186,0.256637168141593,0.142857142857143,0.428318584070797,0.348672566371681,0.176991150442478,0.428318584070797,0.207547169811321,1,0.34
2025,E01006831,1.61063702714546,614,1.19239893650072,614,1.5194688180091,394,0.99705605259188,1.00324773238317,0.0798045602605863,0.364820846905537,0.106598984771574,0.680781758957655,0.187296416938111,0.138436482084691,0.680781758957655,0.16497461928934,3,0.184
2025,E01006832,1.33918162754254,686,0.986679529152439,686,1.23279816066933,481,0.967635892464619,1.00168124747399,0.0597667638483965,0.244897959183673,0.079002079002079,0.577259475218659,0.202623906705539,0.116618075801749,0.577259475218659,0.135135135135135,2,0.203
2025,E01006833,0.503318153570632,860,0.766403439177992,860,0.473147308805438,635,0.98311816532152,0.998844820795829,0.0313953488372093,0.226744186046512,0.0362204724409449,0.441860465116279,0.0988372093023256,0.0418604651162791,0.441860465116279,0.0503937007874016,4,0.106
2025,E01006834,2.16528588724248,543,1.18814338009553,543,1.99259512336175,397,0.978819390711062,1.00457695573315,0.116022099447514,0.325966850828729,0.146095717884131,0.686924493554328,0.287292817679558,0.184162062615101,0.686924493554328,0.214105793450882,1,0.265
